city,date,temp_max,temp_min,humidity_max,humidity_min,wind_speed,precipitation,pm25,pm10,no2,so2,o3,co,AQI
Dhaka,2025-09-28,33.8,26.2,97.0,55.0,7.4,0.8,4.749833333333339,7.3669866666666675,2.6855866666666666,0.7149066666666668,39.00418666666666,182.7404133333333,4.749833333333339
Dhaka,2025-09-29,35.1,26.8,94.0,49.0,8.1,1.1,6.954166666666672,12.053486666666668,4.566253333333333,1.0525733333333331,26.551353333333324,219.78907999999996,6.954166666666672
Dhaka,2025-09-30,34.8,24.9,98.0,57.0,9.9,22.7,11.649166666666673,17.75382,5.255586666666667,1.4864066666666667,27.084186666666657,252.01024666666663,11.649166666666673
Dhaka,2025-10-01,30.5,24.4,97.0,73.0,13.4,34.1,13.432500000000003,19.080666666666666,4.8854999999999995,1.4531666666666665,31.222166666666656,259.43699999999995,13.432500000000003
Dhaka,2025-10-02,28.5,25.2,97.0,79.0,17.7,14.8,10.500333333333339,13.634833333333333,2.8456666666666663,1.091,38.47449999999999,195.42383333333328,10.500333333333339
Dhaka,2025-10-03,30.8,25.2,96.0,74.0,13.0,19.2,5.939140000000005,8.63112,2.0040666666666667,0.6529866666666667,42.61413333333333,160.09705999999997,5.939140000000005
Dhaka,2025-10-04,31.8,25.5,96.0,65.0,14.7,3.7,4.576306666666673,7.8647866666666655,1.6945666666666668,0.6016533333333334,45.84546666666666,140.81189333333327,4.576306666666673
Dhaka,2025-10-05,31.3,24.9,98.0,68.0,12.4,21.0,5.458306666666672,8.924953333333333,2.1008999999999998,0.7713199999999999,45.15696666666666,155.0747266666666,5.458306666666672
Dhaka,2025-10-06,31.0,24.7,98.0,71.0,11.2,14.0,8.621166666666673,12.465666666666666,3.3124999999999996,1.0606666666666666,38.55349999999999,208.05216666666664,8.621166666666673
Dhaka,2025-10-07,30.6,24.3,99.0,71.0,7.1,21.1,15.442333333333337,19.889666666666663,4.781833333333332,1.4429999999999998,30.735999999999994,284.23583333333323,15.442333333333337
Dhaka,2025-10-08,31.0,24.0,99.0,67.0,5.4,2.6,22.19668666666667,27.444266666666667,5.564866666666667,1.6634266666666668,31.01794666666666,358.4881333333332,22.19668666666667
Dhaka,2025-10-09,30.5,25.3,99.0,70.0,5.4,4.8,30.14568666666667,36.24626666666666,6.311533333333333,1.8135933333333334,29.83761333333333,428.30429999999996,30.14568666666667
Dhaka,2025-10-10,31.2,24.6,98.0,68.0,7.1,17.1,30.171520000000008,36.257933333333334,6.640366666666666,1.7204266666666665,32.01194666666667,464.43879999999996,30.171520000000008
Dhaka,2025-10-11,30.1,24.1,100.0,71.0,6.2,10.3,24.367,30.28933333333333,7.321999999999999,1.691833333333333,25.91783333333333,443.73083333333324,24.367
Dhaka,2025-10-12,30.7,24.0,100.0,59.0,8.7,0.3,26.48733333333334,33.123000000000005,7.014166666666667,1.6766666666666665,32.92166666666666,411.9693333333333,26.48733333333334
Dhaka,2025-10-13,31.3,23.7,94.0,56.0,9.1,0.0,45.59071333333333,55.5601,6.948066666666666,2.0815133333333335,44.634879999999995,427.14093999999994,45.59071333333333
Dhaka,2025-10-14,31.7,24.2,94.0,56.0,8.4,0.0,65.29338,77.89093333333332,6.850899999999999,2.3898466666666667,61.60571333333332,472.9906066666666,65.29338
Dhaka,2025-10-15,32.0,24.5,94.0,58.0,7.5,0.0,78.17838000000002,91.8161,6.911066666666666,2.6823466666666667,68.42837999999999,500.0,78.17838000000002
Dhaka,2025-10-16,32.2,24.7,96.0,56.0,6.5,0.7,84.70483333333334,97.816,7.021833333333332,3.2348333333333326,69.63,500.0,84.70483333333334
Dhaka,2025-10-17,32.5,24.7,92.0,59.0,7.0,2.3,96.10316666666667,108.95933333333332,6.980499999999999,3.310666666666666,65.19833333333334,500.0,96.10316666666667
Dhaka,2025-10-18,33.7,25.2,92.0,47.0,8.0,0.0,99.71637333333334,111.49714666666667,6.56734,3.34374,62.718993333333316,500.0,99.71637333333334
Dhaka,2025-10-19,33.9,24.9,91.0,40.0,10.1,0.0,86.86170666666668,96.85431333333332,6.085006666666667,2.78324,60.16249333333332,490.21389333333326,86.86170666666668
Dhaka,2025-10-20,34.4,24.0,89.0,38.0,9.6,0.0,70.88204,81.26364666666666,7.176006666666665,3.1925733333333333,60.04882666666666,462.95572666666664,70.88204
Dhaka,2025-10-21,34.0,24.5,91.0,42.0,8.9,0.0,58.845,70.94583333333333,8.575666666666667,3.6558333333333333,61.210166666666666,465.95766666666657,58.845
Dhaka,2025-10-22,34.0,24.7,89.0,46.0,7.0,0.0,58.17633333333334,72.04933333333334,9.856833333333332,4.085166666666667,65.59233333333333,489.78833333333324,58.17633333333334
Dhaka,2025-10-23,34.0,25.3,91.0,48.0,7.1,0.0,59.479200000000006,72.85683333333333,8.74286,3.5757799999999995,64.32478666666665,476.46050666666656,59.479200000000006
Dhaka,2025-10-24,33.4,24.5,94.0,42.0,10.7,0.0,59.69470000000001,71.23183333333334,7.276693333333332,2.9712799999999997,60.51578666666666,436.5643399999999,59.69470000000001
Dhaka,2025-10-25,34.0,25.0,95.0,39.0,8.1,0.0,67.03436666666667,77.41250000000001,6.212860000000001,3.10228,57.87528666666667,410.7230066666665,67.03436666666667
Dhaka,2025-10-26,33.7,25.3,86.0,44.0,7.7,0.0,79.546,90.27466666666666,6.299166666666667,3.453333333333333,60.38,419.01399999999995,79.546
Dhaka,2025-10-27,34.6,25.5,84.0,40.0,8.1,0.0,85.69500000000002,97.52083333333333,6.935166666666667,3.8861666666666665,62.900666666666666,444.6634999999999,85.69500000000002
Dhaka,2025-10-28,34.3,25.7,91.0,46.0,8.8,1.0,66.82645333333336,77.91095999999999,6.664920000000001,2.845846666666666,53.560919999999996,424.47970666666663,66.82645333333336
Dhaka,2025-10-29,33.3,24.6,95.0,48.0,9.9,3.7,37.359620000000014,46.29296,6.47842,2.144013333333333,42.70808666666667,371.9148733333332,37.359620000000014
Dhaka,2025-10-30,32.2,24.8,98.0,56.0,8.1,1.4,14.903286666666684,21.79779333333333,5.848253333333332,1.2976800000000002,28.855753333333332,310.51737333333324,14.903286666666684
Dhaka,2025-10-31,33.2,25.4,99.0,49.0,7.5,0.3,7.42733333333335,13.197833333333334,5.175166666666666,1.251666666666667,27.970833333333328,261.6809999999999,7.42733333333335
Dhaka,2025-11-01,31.9,24.4,98.0,55.0,11.1,5.8,10.65133333333335,16.48933333333333,5.078499999999999,1.405,31.97183333333333,263.611,10.65133333333335
Dhaka,2025-11-02,30.2,23.0,97.0,58.0,12.3,1.5,27.341006666666683,32.97682666666667,6.581093333333334,2.39878,44.56668,359.42954666666657,27.341006666666683
Dhaka,2025-11-03,29.8,22.3,97.0,57.0,11.7,0.1,46.27967333333334,53.47465999999999,7.703426666666667,3.3012799999999998,59.53868,445.70921333333325,46.27967333333334
Dhaka,2025-11-04,31.5,22.4,93.0,54.0,10.4,0.5,70.61450666666667,80.16615999999999,8.085426666666665,4.266613333333333,79.60184666666666,500.0,70.61450666666667
Dhaka,2025-11-05,30.2,23.6,98.0,66.0,9.9,2.2,92.26416666666668,106.50366666666669,7.834499999999999,5.6645,91.69333333333333,500.0,92.26416666666668
Dhaka,2025-11-06,30.5,23.5,97.0,60.0,10.3,2.3,123.39316666666667,144.31133333333332,10.072000000000001,8.1335,88.207,500.0,123.39316666666667
Dhaka,2025-11-07,31.7,22.7,98.0,48.0,11.0,0.0,142.55433333333335,167.71216666666666,12.999500000000001,7.236333333333334,56.98983333333334,500.0,142.55433333333335
Islamabad,2025-05-11,34.2,23.5,53.0,27.0,15.1,0.0,37.60083333333333,60.81125,8.475833333333332,2.2816666666666667,107.56916666666666,500.0,37.60083333333333
Islamabad,2025-05-12,33.3,23.1,57.0,27.0,15.8,0.4,38.64,61.200625,8.650208333333332,3.158333333333333,110.70291666666665,500.0,38.64
Islamabad,2025-05-13,35.6,23.8,47.0,16.0,13.1,0.0,39.206944444444446,64.05819444444444,10.464999999999998,3.412777777777778,110.00680555555554,500.0,39.206944444444446
Islamabad,2025-05-14,37.6,24.7,37.0,14.0,14.8,0.0,41.984027777777776,70.84583333333333,12.222499999999998,4.519861111111111,111.13875,500.0,41.984027777777776
Islamabad,2025-05-15,39.1,25.3,30.0,14.0,14.2,0.0,43.47305555555556,79.75958333333334,13.876388888888888,4.599166666666666,108.36222222222223,500.0,43.47305555555556
Islamabad,2025-05-16,40.6,28.3,27.0,11.0,9.4,0.0,45.863844444444446,86.09167222222221,13.14246111111111,5.074077777777777,110.54696111111112,500.0,45.863844444444446
Islamabad,2025-05-17,40.9,27.7,26.0,11.0,15.0,0.0,46.115649999999995,86.8680611111111,12.32357222222222,4.891577777777778,113.23835000000001,500.0,46.115649999999995
Islamabad,2025-05-18,41.9,29.3,30.0,13.0,17.9,0.0,47.37162222222222,85.76778333333333,11.492322222222223,4.853105555555556,115.51209999999999,499.63124999999997,47.37162222222222
Islamabad,2025-05-19,38.9,28.4,33.0,14.0,13.8,0.0,51.52597222222223,87.57166666666667,10.017222222222221,5.605555555555557,120.70569444444443,498.6075,51.52597222222223
Islamabad,2025-05-20,40.5,27.9,28.0,12.0,14.8,0.0,55.79236111111112,93.14861111111112,10.172638888888889,5.802916666666667,119.0173611111111,498.6075,55.79236111111112
Islamabad,2025-05-21,42.4,27.1,34.0,10.0,14.6,0.0,59.94617222222223,103.19207222222224,9.714872222222223,6.5110833333333344,120.11325,498.97625,59.94617222222223
Islamabad,2025-05-22,40.5,29.0,44.0,19.0,26.0,0.0,67.38145000000002,113.4987388888889,9.7764,7.669555555555555,126.77033333333334,500.0,67.38145000000002
Islamabad,2025-05-23,38.4,28.7,49.0,20.0,26.9,0.0,79.27353333333333,125.34540555555554,8.525427777777779,9.465944444444444,132.86102777777776,500.0,79.27353333333333
Islamabad,2025-05-24,33.4,23.8,65.0,39.0,33.1,3.0,81.75625,114.7136111111111,7.58263888888889,8.720833333333333,134.85986111111112,500.0,81.75625
Islamabad,2025-05-25,35.8,22.8,61.0,28.0,11.1,0.0,76.62083333333334,99.88111111111111,7.287222222222223,6.674583333333334,126.77805555555557,500.0,76.62083333333334
Islamabad,2025-05-26,36.9,25.5,56.0,26.0,16.1,0.0,69.31532777777778,87.15172222222223,7.378888888888888,4.394761111111111,119.76037222222222,500.0,69.31532777777778
Islamabad,2025-05-27,35.1,24.0,68.0,33.0,27.4,0.5,66.96449444444444,89.07824999999998,7.595138888888889,4.0772611111111114,117.34384444444446,500.0,66.96449444444444
Islamabad,2025-05-28,36.2,22.9,66.0,24.0,14.9,0.0,63.201438888888894,99.61991666666667,8.995,3.2349,107.32162222222223,500.0,63.201438888888894
Islamabad,2025-05-29,37.6,27.0,51.0,22.0,27.5,4.3,57.60805555555555,110.64097222222222,8.837916666666667,3.1572222222222224,106.55055555555556,488.78458333333333,57.60805555555555
Islamabad,2025-05-30,34.5,21.6,75.0,23.0,23.8,1.4,55.11347222222222,118.28027777777778,8.360555555555555,3.607361111111111,108.95111111111113,460.1022222222222,55.11347222222222
Islamabad,2025-05-31,30.7,20.5,85.0,31.0,20.7,1.5,49.65965,102.18882777777777,6.680483333333332,3.8509166666666665,114.3071277777778,401.57502222222223,49.65965
Islamabad,2025-06-01,32.8,20.6,56.0,24.0,8.0,0.0,40.39548333333334,75.53813333333333,6.983538888888887,3.2692499999999995,111.51046111111113,364.21307777777776,40.39548333333334
Islamabad,2025-06-02,34.8,22.4,45.0,17.0,14.5,0.0,32.210344444444445,55.864661111111104,8.10326111111111,2.9178611111111112,108.7032388888889,356.1541888888889,32.210344444444445
Islamabad,2025-06-03,31.8,22.2,45.0,25.0,18.4,0.0,31.767916666666668,55.7125,8.05972222222222,3.9608333333333334,112.16583333333334,357.1145833333333,31.767916666666668
Islamabad,2025-06-04,31.5,22.9,57.0,30.0,12.9,1.6,36.49069444444444,62.04861111111111,6.521805555555555,5.607500000000001,122.66083333333331,344.9734722222222,36.49069444444444
Islamabad,2025-06-05,34.8,23.4,50.0,27.0,12.4,0.0,46.71306666666667,75.63577777777778,7.202649999999998,6.8405611111111115,122.99012777777777,372.1353888888889,46.71306666666667
Islamabad,2025-06-06,37.4,25.3,47.0,27.0,12.3,0.0,57.82459444444445,100.07299999999998,9.101955555555554,6.1883388888888895,117.7636,425.8303888888889,57.82459444444445
Islamabad,2025-06-07,40.5,27.9,47.0,17.0,14.8,0.0,65.1264,125.40980555555554,11.631538888888889,5.313616666666667,105.61401666666667,464.2945555555555,65.1264
Islamabad,2025-06-08,40.1,27.0,43.0,17.0,14.7,0.0,62.96069444444445,136.52055555555555,12.074166666666665,4.144444444444445,96.6729166666667,447.68402777777777,62.96069444444445
Islamabad,2025-06-09,41.8,28.6,39.0,14.0,12.8,0.0,55.47736111111112,134.16847222222222,12.581249999999999,3.7027777777777775,91.24444444444445,425.575,55.47736111111112
Islamabad,2025-06-10,44.1,29.1,43.0,10.0,14.6,0.0,50.692327777777784,126.93159444444444,12.907344444444442,3.687244444444444,92.7682277777778,423.23037222222223,50.692327777777784
Islamabad,2025-06-11,44.5,31.0,22.0,10.0,18.1,0.0,47.71177222222223,121.28603888888887,11.752205555555555,3.8886333333333334,96.71545000000002,400.5937055555555,47.71177222222223
Islamabad,2025-06-12,43.4,31.2,24.0,11.0,15.5,0.0,46.1771888888889,113.83492777777776,11.35915,4.2507166666666665,96.75475555555556,387.91231666666664,46.1771888888889
Islamabad,2025-06-13,41.7,28.9,37.0,14.0,21.6,0.0,48.43333333333334,107.52277777777776,10.894999999999998,4.503749999999999,97.27305555555556,396.52291666666673,48.43333333333334
Islamabad,2025-06-14,39.4,28.2,44.0,18.0,17.6,0.0,49.71597222222223,99.91652777777774,11.237777777777778,4.260972222222222,98.47833333333335,420.5156944444445,49.71597222222223
Islamabad,2025-06-15,41.9,29.0,41.0,12.0,28.3,0.0,52.60078888888889,96.49412777777776,10.308783333333333,3.9340722222222215,103.39303333333335,427.39605,52.60078888888889
Islamabad,2025-06-16,36.7,28.8,45.0,22.0,14.5,0.0,49.708149999999996,88.8473222222222,9.438505555555555,2.8128222222222217,101.9623388888889,403.4595222222222,49.708149999999996
Islamabad,2025-06-17,37.9,28.0,61.0,22.0,18.8,0.5,50.068011111111105,83.91607222222221,8.277949999999999,2.7224055555555555,106.21817222222224,399.69632777777775,50.068011111111105
Islamabad,2025-06-18,38.8,27.7,62.0,22.0,19.2,0.0,55.40152777777778,83.24777777777777,8.233055555555554,2.933194444444444,108.1626388888889,431.47819444444445,55.40152777777778
Islamabad,2025-06-19,40.5,29.6,62.0,26.0,20.9,0.0,61.40291666666667,87.09402777777778,7.918888888888888,3.760833333333333,114.54430555555557,471.40305555555557,61.40291666666667
Islamabad,2025-06-20,41.0,29.7,73.0,26.0,24.8,0.0,67.18574444444444,91.05726666666668,6.90891111111111,5.017277777777777,122.82907222222222,500.0,67.18574444444444
Islamabad,2025-06-21,39.5,25.1,94.0,35.0,21.0,33.1,60.351022222222234,80.50129444444444,5.094466666666666,5.728666666666666,126.55143333333332,480.8394444444445,60.351022222222234
Islamabad,2025-06-22,34.5,25.3,95.0,54.0,9.6,8.7,48.108661111111125,63.61768333333333,3.7605777777777765,5.730333333333334,119.12935,454.4355555555556,48.108661111111125
Islamabad,2025-06-23,36.1,24.7,96.0,47.0,20.8,2.8,38.910138888888895,53.037499999999994,4.0034722222222205,4.49375,105.62861111111113,427.3436111111111,38.910138888888895
Islamabad,2025-06-24,37.4,27.3,87.0,45.0,23.1,1.5,44.56680555555556,68.2423611111111,4.135694444444443,4.7124999999999995,104.51805555555556,419.5222222222222,44.56680555555556
Islamabad,2025-06-25,32.8,25.4,95.0,62.0,24.3,36.6,53.44960555555556,79.63227777777777,4.344844444444443,5.452744444444445,110.65820000000001,445.9261111111111,53.44960555555556
Islamabad,2025-06-26,30.4,25.2,96.0,67.0,23.2,11.7,51.38571666666667,74.5906111111111,6.703594444444444,5.206077777777778,95.38445,473.0180555555555,51.38571666666667
Islamabad,2025-06-27,34.0,24.9,95.0,55.0,14.9,7.0,47.03168888888889,57.62908333333332,8.399844444444442,3.7226055555555555,88.90972777777779,500.0,47.03168888888889
Islamabad,2025-06-28,34.1,24.6,99.0,55.0,12.9,8.3,41.28472222222222,47.36041666666665,9.472777777777777,2.104861111111111,81.12958333333334,500.0,41.28472222222222
Islamabad,2025-06-29,35.3,23.8,97.0,51.0,19.7,20.5,44.205000000000005,53.27458333333332,6.931805555555555,2.0973611111111112,95.87597222222223,490.1611111111111,44.205000000000005
Islamabad,2025-06-30,34.7,23.3,97.0,51.0,19.2,35.4,39.44583333333334,50.98938333333333,5.380538888888888,2.744572222222222,94.0422888888889,460.0369777777778,39.44583333333334
Islamabad,2025-07-01,33.1,23.7,97.0,61.0,19.4,8.0,37.416111111111114,47.672299999999986,5.3587333333333325,3.4708222222222225,90.26006666666667,460.0369777777778,37.416111111111114
Islamabad,2025-07-02,31.8,24.2,96.0,61.0,15.4,12.3,41.840138888888895,49.284383333333324,6.9044277777777765,3.58235,88.97867777777778,469.8758666666667,41.840138888888895
Islamabad,2025-07-03,33.9,26.8,80.0,57.0,16.7,0.5,55.6325,60.37180555555555,7.655833333333333,3.6569444444444446,99.67444444444443,500.0,55.6325
Islamabad,2025-07-04,35.3,25.2,95.0,53.0,19.0,3.7,66.61041666666667,72.54305555555554,8.072638888888887,3.5105555555555554,112.77402777777779,500.0,66.61041666666667
Islamabad,2025-07-05,35.6,24.8,95.0,53.0,27.0,13.8,68.94065555555555,77.41478888888888,7.074672222222222,3.721511111111111,119.88271666666668,500.0,68.94065555555555
Islamabad,2025-07-06,33.1,25.0,93.0,62.0,19.6,1.2,64.12176666666669,76.11645555555555,6.889533333333333,3.212622222222222,110.58799444444445,500.0,64.12176666666669
Islamabad,2025-07-07,33.1,26.3,87.0,60.0,16.2,6.7,57.7914888888889,70.35131666666665,8.866338888888889,2.880677777777778,91.73604999999999,500.0,57.7914888888889
Islamabad,2025-07-08,31.8,23.8,96.0,65.0,17.0,15.0,48.134305555555564,58.627499999999976,12.190555555555555,2.1649999999999996,65.25791666666667,500.0,48.134305555555564
Islamabad,2025-07-09,32.2,23.2,96.0,64.0,16.3,8.0,37.929444444444464,44.98874999999998,12.875,1.9480555555555554,58.11708333333335,486.7283333333333,37.929444444444464
Islamabad,2025-07-10,29.2,22.8,97.0,71.0,19.4,9.7,34.54862777777779,39.681988888888874,10.32466111111111,1.8665500000000002,61.38074444444445,479.8434,34.54862777777779
Islamabad,2025-07-11,32.4,22.8,94.0,53.0,11.3,2.5,48.13710000000001,52.98504444444443,8.645633333333333,2.339883333333333,81.11310555555556,479.8434,48.13710000000001
Islamabad,2025-07-12,33.4,22.6,90.0,48.0,12.5,0.0,67.63335000000002,73.75254444444444,9.635077777777779,2.566272222222222,89.9464388888889,493.1150666666667,67.63335000000002
Islamabad,2025-07-13,33.8,26.2,80.0,56.0,16.7,2.2,83.93875000000001,92.19361111111111,11.444027777777777,2.9481944444444443,99.04694444444446,500.0,83.93875000000001
Islamabad,2025-07-14,32.0,22.7,95.0,56.0,10.9,1.1,81.22611111111114,89.77624999999999,12.78,2.8229166666666665,94.04305555555557,500.0,81.22611111111114
Islamabad,2025-07-15,28.9,24.0,94.0,71.0,14.3,3.1,72.30778333333335,80.78121111111109,14.681844444444444,2.638833333333334,84.74591111111111,500.0,72.30778333333335
Islamabad,2025-07-16,27.9,23.6,93.0,75.0,14.4,58.4,50.44597777777779,56.73579444444443,13.594205555555554,2.1071666666666666,71.14396666666667,500.0,50.44597777777779
Islamabad,2025-07-17,29.1,23.7,96.0,74.0,13.6,45.3,40.42514444444446,45.42357222222221,11.7674,2.117722222222222,66.69938333333334,500.0,40.42514444444446
Islamabad,2025-07-18,32.8,23.6,97.0,55.0,11.1,0.9,34.159166666666685,37.67597222222221,10.183194444444444,2.047222222222222,70.42944444444446,500.0,34.159166666666685
Islamabad,2025-07-19,34.3,26.2,81.0,55.0,13.6,0.0,46.98291666666669,52.25291666666666,11.044166666666667,2.02375,84.04597222222225,500.0,46.98291666666669
Islamabad,2025-07-20,34.4,25.0,96.0,57.0,16.8,5.0,52.30443333333335,59.250194444444425,10.484477777777776,2.04775,92.70995000000003,496.2438666666667,52.30443333333335
Islamabad,2025-07-21,32.5,24.4,96.0,68.0,21.6,16.6,44.93776666666668,54.95852777777777,9.3667,2.0606666666666666,85.88508888888892,458.5280333333333,44.93776666666668
Islamabad,2025-07-22,31.0,23.2,96.0,67.0,18.2,12.8,45.74373888888891,54.885472222222205,7.548922222222221,2.487888888888889,86.91592222222225,458.1819222222222,45.74373888888891
Islamabad,2025-07-23,31.2,23.0,97.0,64.0,16.3,29.6,46.613055555555576,54.1184722222222,8.61138888888889,2.354027777777778,81.35375,461.93805555555554,46.613055555555576
Islamabad,2025-07-24,32.3,24.2,94.0,57.0,10.4,0.1,57.90055555555557,63.315277777777766,9.984583333333335,2.2431944444444443,86.11736111111111,499.65388888888884,57.90055555555557
Islamabad,2025-07-25,33.8,24.1,90.0,53.0,9.4,0.0,56.42777222222224,63.715072222222204,12.702344444444444,1.721588888888889,76.85410555555556,500.0,56.42777222222224
Islamabad,2025-07-26,34.5,26.7,79.0,49.0,10.4,0.0,56.43985555555557,64.51715555555553,12.783038888888889,1.8385333333333334,78.82327222222223,500.0,56.43985555555557
Islamabad,2025-07-27,34.7,27.7,82.0,55.0,12.1,0.2,56.2181888888889,64.69979444444442,11.813038888888888,2.2933944444444445,83.6949388888889,500.0,56.2181888888889
Islamabad,2025-07-28,34.3,24.7,95.0,58.0,14.1,2.0,58.810555555555574,73.01055555555553,10.305138888888887,2.3813888888888886,88.39291666666668,500.0,58.810555555555574
Islamabad,2025-07-29,32.3,23.5,96.0,71.0,22.9,45.0,64.08944444444445,95.0783333333333,8.659583333333334,2.7816666666666663,91.19666666666667,500.0,64.08944444444445
Islamabad,2025-07-30,31.1,23.0,99.0,65.0,19.0,3.3,61.8907888888889,91.1172222222222,7.627972222222223,2.6273555555555554,87.53258888888892,500.0,61.8907888888889
Islamabad,2025-07-31,31.5,23.6,98.0,67.0,15.2,6.9,55.66703888888892,76.96916666666665,6.27325,3.008188888888889,90.1513388888889,500.0,55.66703888888892
Islamabad,2025-08-01,31.3,23.1,98.0,66.0,17.4,14.3,45.63426111111113,49.65222222222221,7.853388888888889,2.8038833333333333,77.63106111111112,500.0,45.63426111111113
Islamabad,2025-08-02,31.3,23.0,96.0,68.0,12.1,2.9,57.205972222222236,61.980694444444424,8.16,2.772361111111111,86.05694444444445,500.0,57.205972222222236
Islamabad,2025-08-03,32.6,23.7,96.0,62.0,15.6,0.7,66.44569444444447,86.44680555555554,8.568333333333333,2.783472222222222,87.45,500.0,66.44569444444447
Islamabad,2025-08-04,33.3,24.1,93.0,63.0,18.2,9.2,71.89058333333337,119.5826222222222,7.470988888888889,2.7190833333333337,94.17286666666668,453.24133333333333,71.89058333333337
Islamabad,2025-08-05,32.3,23.4,93.0,68.0,17.7,8.3,60.70683333333335,129.25776111111108,6.992933333333333,3.089777777777778,84.66522777777779,410.26258333333334,60.70683333333335
Islamabad,2025-08-06,31.4,23.8,90.0,66.0,13.2,0.8,54.64238888888891,121.35442777777774,6.83723888888889,3.0882500000000004,81.6114777777778,384.958,54.64238888888891
Islamabad,2025-08-07,32.2,24.0,89.0,59.0,11.5,0.6,57.107361111111125,115.22527777777775,7.537222222222223,3.252222222222222,84.53250000000001,416.6980555555556,57.107361111111125
Islamabad,2025-08-08,33.4,24.4,93.0,55.0,11.9,1.3,58.799444444444454,118.47291666666665,8.729583333333332,3.268333333333333,83.5802777777778,428.1091666666667,58.799444444444454
Islamabad,2025-08-09,32.6,23.8,93.0,60.0,11.9,0.9,59.48288333333335,122.90929999999999,9.360100000000001,3.155122222222222,79.33357777777779,421.1128166666667,59.48288333333335
Islamabad,2025-08-10,31.9,25.8,87.0,68.0,12.4,0.7,60.348300000000016,121.66485555555555,8.95648888888889,2.9049833333333335,78.33649444444445,413.7894833333333,60.348300000000016
Islamabad,2025-08-11,33.6,26.7,88.0,62.0,20.3,0.1,57.60871666666668,120.94693888888888,8.161766666666667,2.936372222222222,76.10996666666668,384.33031666666665,57.60871666666668
Islamabad,2025-08-12,32.5,26.1,94.0,67.0,20.7,3.8,53.50041666666669,120.11583333333333,7.848194444444444,3.0629166666666663,71.6965277777778,353.4384722222222,53.50041666666669
Islamabad,2025-08-13,32.5,26.1,90.0,65.0,15.9,0.2,46.691666666666684,114.28791666666666,8.261666666666665,3.026666666666667,65.24236111111112,336.7630555555556,46.691666666666684
Islamabad,2025-08-14,31.5,25.2,87.0,69.0,25.5,7.9,40.673472222222244,92.76991666666665,8.965605555555555,2.6847944444444445,57.215266666666686,342.6390611111112,40.673472222222244
Islamabad,2025-08-15,31.0,23.8,98.0,69.0,13.7,30.6,40.48861111111113,73.51811111111111,10.102411111111111,2.4374333333333333,57.422488888888914,394.6418388888889,40.48861111111113
Islamabad,2025-08-16,31.7,23.7,97.0,65.0,18.4,17.6,47.47375000000002,64.28130555555553,9.602133333333333,2.6285444444444446,67.17235000000001,433.65920000000006,47.47375000000002
Islamabad,2025-08-17,31.1,23.5,99.0,70.0,17.0,38.1,49.21875000000002,55.86208333333332,8.570277777777777,2.6341666666666668,80.38347222222224,488.80999999999995,49.21875000000002
Islamabad,2025-08-18,27.8,22.5,98.0,79.0,14.9,23.0,42.7052777777778,47.17597222222219,8.877361111111112,2.7613888888888893,71.15083333333335,500.0,42.7052777777778
Islamabad,2025-08-19,29.5,22.9,97.0,68.0,10.5,0.1,35.73250000000002,38.821755555555534,11.936194444444446,2.5893611111111112,62.15640000000002,500.0,35.73250000000002
Islamabad,2025-08-20,31.8,23.4,88.0,56.0,12.1,0.0,42.304444444444464,46.52550555555553,14.017583333333334,2.422555555555556,60.667650000000016,500.0,42.304444444444464
Islamabad,2025-08-21,31.7,24.4,88.0,63.0,14.4,0.0,58.38513888888891,64.6346722222222,15.301055555555557,2.6136666666666666,75.41709444444446,500.0,58.38513888888891
Islamabad,2025-08-22,32.5,26.3,79.0,56.0,15.0,0.0,72.43152777777779,80.70930555555555,14.651805555555555,2.6888888888888887,85.20597222222223,500.0,72.43152777777779
Islamabad,2025-08-23,31.0,22.7,99.0,71.0,18.3,18.6,80.66458333333334,88.7184722222222,12.43638888888889,3.39125,93.53416666666669,500.0,80.66458333333334
Islamabad,2025-08-24,29.0,22.3,98.0,69.0,18.6,17.3,70.47572222222225,76.96352777777777,11.628733333333335,2.987066666666667,79.3195777777778,500.0,70.47572222222225
Islamabad,2025-08-25,30.1,22.4,92.0,68.0,19.9,1.5,52.646833333333355,57.38713888888888,10.455816666666665,2.673316666666667,67.99888333333335,500.0,52.646833333333355
Islamabad,2025-08-26,31.0,23.1,92.0,61.0,15.2,0.1,33.83127777777779,38.396999999999984,11.419844444444443,1.8412333333333333,51.45388333333335,476.2445833333333,33.83127777777779
Islamabad,2025-08-27,29.4,23.4,90.0,62.0,13.0,0.1,28.584166666666686,33.61097222222221,11.65625,1.6183333333333334,54.97416666666668,476.2445833333333,28.584166666666686
Islamabad,2025-08-28,32.0,23.6,87.0,60.0,11.9,0.1,34.60361111111113,39.72097222222221,12.643611111111111,1.638472222222222,58.66111111111113,476.2445833333333,34.60361111111113
Islamabad,2025-08-29,31.6,23.5,92.0,67.0,21.8,1.6,46.66076666666669,51.66914999999998,12.672133333333333,2.139777777777778,72.42007777777779,500.0,46.66076666666669
Islamabad,2025-08-30,30.1,23.2,95.0,66.0,15.9,4.8,52.01007222222224,56.36220555555554,11.92255,2.157138888888889,74.23271666666669,500.0,52.01007222222224
Islamabad,2025-08-31,28.7,22.4,93.0,71.0,18.2,2.6,46.48979444444446,49.409983333333315,10.11143888888889,2.0664444444444445,65.31813333333335,500.0,46.48979444444446
